1,1.1.6,स्वः,Heaven,स्वर्ग,ಸ್ವರ್ಗ,স্বর্গ,ସ୍ଵର୍ଗ,ਜੰਨਤ,স্বর্গ,स्वर्ग
3475,3.3.135,हीनम्,----,थोड़ा- कम- निन्दनीय,----,ন্যূন/নিন্দনীয়,କମ୍- ନିନ୍ଦନୀୟ,ਮਾੜਾ- ਘੱਤ- ਨਿੰਦਨੀਯ,ন্যূন/নিন্দনীয়,अल्प- कम- निन्दनीय
3476,3.3.135,तरस्विनः,----,वेगवान- बली,----,বেগবান/শূর(ত্রি),ବେଗବାନ୍- ଶୂରବୀର,ਵੇਗਵਾਨ- ਬਲੀ,বেগবান/শূর(ত্রি),वेगवान- बली
3477,3.3.135,अभिपन्नम्,----,‍‍कसूरवार- शत्रु से आक्रान्त- विपत्ति में पड़ा हुआ,----,অপরাধী/শত্রু দ্বারা আক্রান্ত/আপত্প্রাপ্ত(ত্রি),ଅପରାଧୀ- ଶତ୍ରୁ ଦ୍ଵାରା ଆକ୍ରାନ୍ତ- ବିପଦଗ୍ରସ୍ତ,ਕਸੂਰਵਾਰ- ਦੁਸ਼ਮਨ ਤੋਂ ਆਕ੍ਰਾੱਤ,অপরাধী/শত্রু দ্বারা আক্রান্ত/আপত্প্রাপ্ত(ত্রি),‍कसूरवार- शत्रु सँ आक्रान्त- विपत्ति मँ पड़ल
3478,3.3.135,कलापः,----,अलंकार- मोर का पंख- तरकस- समुदाय- करधनी,----,ভূষণ/ময়ূরের লেজ/তূণীরসমূহ,ଅଳଙ୍କାର- ମୟୂରପୁଚ୍ଛ- ସମୁଦାୟ,ਅਲੰਕਾਰ- ਮੋਰ ਦਾ ਪੰਖ- ਤਰਕਸ਼- ਝੁੰਡ- ਕਰਧਨੀ,ভূষণ/ময়ূরের লেজ/তূণীরসমূহ,अलंकार- मोरक पंख- तरकस- समुदाय- करधनी
3479,3.3.136,परीवापः,----,तम्बू-कनात आदि की सामग्री- चारों ओर से बीज बोया जाना- पानी की टंकी,----,পরিচ্ছেদ/চতুর্দিক/বীজবপন/জলস্থিত(পু.),ତମ୍ବୁ- ବୀଜ ରୋପିବା,ਤੰਬੂ-ਕਨਾਤ ਆਦਿ ਦੀ ਸਮਗਰੀ- ਚਾਰੋਂ ਪਾੱਸੇ ਤੋਂ ਬੀਜ ਬੋਯਾ ਜਾਣਾ- ਪਾਨੀ ਦੀ ਟੰਕੀ,পরিচ্ছেদ/চতুর্দিক/বীজবপন/জলস্থিত(পু.),तम्बू-कनात आदिक सामग्री- चारों ओर सँ बीज बुएल जाएब- पानीक टंकी
3480,3.3.137,गोपः,----,गौ दुहनेवाला- गोशाले का मालिक- राजा- जमीन्दार,----,গোদোহনকর্তা/গোষ্ঠপতি(পু.),ଗାଈ ଦୋହିବା ଲୋକ- ଗୋଶାଳାର ସ୍ଵାମୀ- ରାଜା,ਗੋ ਦੁਹਣਵਾਲਾ- ਗੋਸ਼ਾਲੇ ਦਾ ਮਾਲਿਕ- ਰਾਜਾ- ਜਮੀਂਦਾਰ,গোদোহনকর্তা/গোষ্ঠপতি(পু.),गै दुहऽ वाला - गोशालाक मालिक- राजा- जमीन्दार
3481,3.3.137,वृषाकृपी,----,शिव- विष्णु- अग्नि,----,মহাদেব/বিষ্ণু(পু.),ଶିବ- ବିଷ୍ଣୁ- ଅଗ୍ନି,ਸ਼ਿਵ- ਵਿਸ਼ਣੁ- ਆਗ,মহাদেব/বিষ্ণু(পু.),शिव- विष्णु- अग्नि
3482,3.3.137,वाष्पम्,----,गर्मी- भाफ- आँसू,----,তাপ/চোখের জল(পু.),ବାଷ୍ପ- ଲୁହ,ਗਰਮੀ- ਭਾਪ- ਆਂਸੂ,তাপ/চোখের জল(পু.),गर्मी- भाफ- आँसू
3483,3.3.137,कशिपु,----,भोजन- वस्त्र,----,অন্ন/আচ্ছাদন,ଅନ୍ନ- ବସ୍ତ୍ର,ਖਾਨਾ- ਕਪੜਾ,অন্ন/আচ্ছাদন,भोजन- वस्त्र
3484,3.3.138,तल्पम्,----,‍सेज- अटारी- स्त्री,----,শয্যা/(পু.-ক্লী.)/দুর্গ-প্রাচীর/ঘরের উপর ঘর/কলত্র(স্ত্রী.),ଶଯ୍ୟା- ସ୍ତ୍ରୀ,ਸੇਜ- ਅਟਾਰੀ- ਜਨਾੰਨੀ,শয্যা/(পু.-ক্লী.)/দুর্গ-প্রাচীর/ঘরের উপর ঘর/কলত্র(স্ত্রী.),‍सेज- अटारी- स्त्री
3485,3.3.138,विटपः,----,घास का पूरा डंठल- डाली,----,শাখা/স্তম্ভ(পু.-ক্লী.),ଗୁଚ୍ଛ- ବିସ୍ତାର- ଶାଖା,ਘਾਸ ਦਾ ਪੂਰਾ ਡਂਠਲ,শাখা/স্তম্ভ(পু.-ক্লী.),घासक पूरा डंठल- डाली
3486,3.3.138,प्राप्तरूपः,----,‍पण्डित- ‍सुन्दर,----,স্বরূপ/অভিরূপ/পন্ডিত/মনোজ্ঞ(ত্রি),ବିଦ୍ଵାନ୍- ମନୋହର,ਪੰਡਤ- ਸੋਣਾ,স্বরূপ/অভিরূপ/পন্ডিত/মনোজ্ঞ(ত্রি),‍पण्डित- सुन्दर
3487,3.3.138,अभिरूपः,----,‍पण्डित- ‍सुन्दर,----,স্বরূপ/অভিরূপ/পন্ডিত/মনোজ্ঞ(ত্রি),ବିଦ୍ଵାନ୍- ମନୋହର,ਪੰਡਤ- ਸੋਣਾ,স্বরূপ/অভিরূপ/পন্ডিত/মনোজ্ঞ(ত্রি),‍पण्डित- सुन्दर
3488,3.3.138,स्वरूपः,----,‍पण्डित- ‍सुन्दर,----,স্বরূপ/অভিরূপ/পন্ডিত/মনোজ্ঞ(ত্রি),ବିଦ୍ଵାନ୍- ମନୋହର,ਪੰਦਤ- ਸੋਣਾ,স্বরূপ/অভিরূপ/পন্ডিত/মনোজ্ঞ(ত্রি),‍पण्डित- सुन्दर
3489,3.3.139,कच्छपी,----,‍‍कछुई- सरस्वतीजी की वीणा,----,কচ্ছপী/বীণাবিশেষ(স্ত্রী),ସରସ୍ଵତୀଙ୍କ ବୀଣା- ସ୍ତ୍ରୀ କଛୁଆ,ਕਛੁਈ- ਸਰਸਵਤੀ ਜੀ ਦੀ ਵੀਣਾ,কচ্ছপী/বীণাবিশেষ(স্ত্রী),‍कछुई- सरस्वतीजीक वीणा
3490,3.3.140,गन्धर्वः,----,जन्म-मरण के बीच में स्थित प्राणी- घोड़ा- विश्वावसु आदि स्वर्ग के गायक- कस्तूरीमृग- नर कोयल,----,আতিবাহিক-শরীরধারী জীব/ঘোড়া,ଜନ୍ମ-ମୃତ୍ୟୁର ମଧ୍ୟରେ ସ୍ଥିତ ପ୍ରାଣୀ- ମୃଗବିଶେଷ- ଘୋଡ଼ା- ସ୍ଵର୍ଗର ଗାୟକ,ਜਨਮ ਤੇ ਮਰਣ ਦੇ ਬੀਚ ਜੀਵ- ਘੋੜਾ- ,আতিবাহিক-শরীরধারী জীব/ঘোড়া,जन्म-मरणक बीच मँ स्थित प्राणी- घोड़ा- विश्वावसु आदि स्वर्गक गायक- कस्तूरीमृग- नर कोयल
3491,3.3.141,कम्बुः,----,‍‍कंगन- शंख- हाथी के दाँत का मध्य- सीपी,----,----,କଙ୍କଣ- ଶଙ୍ଖ- ହାତୀ- ଗେଣ୍ଡା,ਕੰਗਨ- ਸ਼ੰਖ- ਹਾਥੀ ਦੀ ਦੱਦ ਦਾ ਬੀਚ- ਸੀਪੀ,----,‍कंगन- शंख- हाथीक दाँतक मध्य- सीपी
3492,3.3.141,द्विजिह्वः,----,‍साँप- चुगलखोर,----,----,ସାପ- ଖଳପୁରୁଷ,ਸੱਪ- ਚੁਗਲਖੋਰ,----,‍साँप- चुगलखोर
3493,3.3.141,पूर्वः,----,‍पूर्व दिशा- पूर्वज- ब्रह्मा- पहला,----,----,ପୂର୍ବଦିଗ- ପୂର୍ବଜ- ବ୍ରହ୍ମା- ପ୍ରଥମ,ਪੂਰਬਦਿਸ਼ਾ- ਪੁਰਖੇ- ਬ੍ਰਹ੍ਮਾ- ਪਹਿਲਾ,----,‍पूर्व दिशा- पूर्वज- ब्रह्मा- पहला
3494,3.3.142,कुम्भः,----,घड़ा- हाथी का मस्तक- कुम्भकर्ण का बेटा- वेश्यापति- राशिविशेष,----,ঘট/হাতির মাথার অংশবিশেষ(ত্রি),ମାଠିଆ- ହାତୀର କପାଳ- କୁମ୍ଭରାଶି- ବେଶ୍ୟାପତି- କୁମ୍ଭକର୍ଣ୍ଣର ପୁତ୍ର,   ਘੜਾ- ਹਾਥੀ ਦਾ ਮਾੱਥਾ- ਕੁਂਭਕਰਣ ਦਾ ਪੁੱਤਰ- ਰੰਡੀ ਦਾ ਪਤਿ- ਖ਼ਾਸ ਰਾਸ਼ਿ,ঘট/হাতির মাথার অংশবিশেষ(ত্রি),घड़ा- हाथीक मस्तक- कुम्भकर्णक बेटा- वेश्यापति- राशिविशेष
3495,3.3.142,डिम्भः,----,बच्चा- मूर्ख,----,শিশু/মূর্খ(পু.),ବାଳକ- ମୂର୍ଖ,ਬੱਚਾ- ਮੂਰਖ,শিশু/মূর্খ(পু.),बच्चा- मूर्ख
3496,3.3.142,स्तम्भः,----,खंभा- जड़ता,----,স্থূণ/জড়তা(পু.),ଖମ୍ବ- ଜଡ଼ତା,ਖਂਭਾ- ਜੜਤਾ,স্থূণ/জড়তা(পু.),खंभा- जड़ता
3497,3.3.142,शम्भुः,----,ब्रह्मा- शिव,----,ব্রহ্মা/মহাদেব(পু.),ବ୍ରହ୍ମା- ଶିବ- ପୂଜ୍ୟ,ਬ੍ਰਹ੍ਮਾ- ਸ਼ਿਵ,ব্রহ্মা/মহাদেব(পু.),ब्रह्मा- शिव
3498,3.3.143,गर्भः,----,‍पेट- गर्भ का बच्चा- बालक- सन्धि- कटहल का काँटा,----,উদর/স্ত্রীগর্ভ/বালক,ପେଟ- ଗର୍ଭ- ବାଳକ,ਪੇਟ- ਗਰਭ ਦਾ ਬੱਚਾ- ਬਾਲਕ- ਸੰਧਿ- ਕਟਹਲ ਦਾ ਕਾੱਟਾ,উদর/স্ত্রীগর্ভ/বালক,‍पेट- गर्भक बच्चा- बालक- सन्धि- कटहरक काँट
3499,3.3.143,विस्रम्भः,----,प्रेम- शृङ्गार की प्रार्थना- विश्वास,----,বিশ্বাস/প্রীতি(পু.),ବିସଶ୍ଵାସ- ପ୍ରେମ- ବଧ,ਪਿਯਾਰ- ਸਿਂਗਾਰ- ਦੀ ਵਿਨਤੀ- ਵਿਸ਼ਵਾਸ,বিশ্বাস/প্রীতি(পু.),प्रेम- शृङ्गारक प्रार्थना- विश्वास
3500,3.3.143,दुन्दुभिः,----,नगाड़ा- लड़कों के खेलने की फिरकी- वरुण- दैत्य,----,ভেরী(বাদ্যযন্ত্রবিশেষ)(পু.)/পাশা খেলার হাড়,ଭେରୀ ବାଦ୍ୟ- ବରୁଣ- ଦୈତ୍ୟ- ପଶା,ਨਗਾੜਾ- ਮੁੰਡੇਯਾਂ ਦੇ ਖੇੜਣ ਦੀ ਫਿਰਕੀ- ਵਰੁਣ- ਦੈੱਤ,ভেরী(বাদ্যযন্ত্রবিশেষ)(পু.)/পাশা খেলার হাড়,नगाड़ा- लड़काक खेले के फिरकी- वरुण- दैत्य
3501,3.3.144,कुसुम्भम्,----,‍‍कुसुम का फूल,----,মহারজন,କୁସୁମଫୁଲ- ସୁନା,ਕੁਸੁਮ ਦਾ ਫੂਲ ,মহারজন,‍कुसुमक फूल
3502,3.3.144,सुरभिः,----,गौ- वसन्त- जायफल- चम्पा- सुगन्धि- मनोहर- सुवर्ण- कमल,----,উত্তম গন্ধবিশিষ্ট/গরু,ଗାଈ- ବସନ୍ତଋତୁ- ଜାଇଫଳ- ଚମ୍ପା- ସୁଗନ୍ଧିତ- ମନୋହର,ਗੋ- ਵਸੰਤ- ਜਾਯਫਲ- ਚੰਪਾ- ਸੁਗੰਧਿ- ਮਨੋਹਰ- ਸੋਨਾ- ਕਮਲ,উত্তম গন্ধবিশিষ্ট/গরু,गौ- वसन्त- जायफल- चम्पा- सुगन्धि- मनोहर- सुवर्ण- कमल
3503,3.3.145,सभा,----,‍सभाभवन- सभा के सदस्य- सामाजिक परिषद्,----,পরিষদ/সভ্য,ସଭା- ଜୁଆଖେଳ- ମନ୍ଦିର,ਸਭਾਗਾਰ- ਸਭਾ ਦੇ ਸਦੱਸ,পরিষদ/সভ্য,‍सभाभवन- सभाक सदस्य- सामाजिक परिषद्
3504,3.3.145,वल्लभः,----,प्रिय- मालिक- सुलक्षण घोड़ा,----,প্রিয়/অধ্যক্ষ,ଅଦଧ୍ୟକ୍ଷ- ପ୍ରିୟ,ਪ੍ਰਿਯ- ਮਾਲਿਕ- ਸੁਲੱਖਣ ਘੋੜਾ,প্রিয়/অধ্যক্ষ,प्रिय- मालिक- सुलक्षण घोड़ा
3505,3.3.145,रश्मिः,----,‍‍किरण- रस्सी,----,কিরণ/রজ্জু বা দড়ি,କିରଣ- ଦଉଡ଼ି,ਕਿਰਣ- ਰੱਸੀ,কিরণ/রজ্জু বা দড়ি,‍किरण- रस्सी
3506,3.3.145,प्लवंगमः,----,वानर- मेढक,----,বানর/ভেক বা ব্যাঙ,ମାଙ୍କଡ଼- ବେଙ୍ଗ,ਬੰਦਰ- ਮੇਂਢਕ,বানর/ভেক বা ব্যাঙ,वानर- मेढक
3507,3.3.146,कामः,----,इच्छा- कामदेव,----,অভিলাষ/কন্দর্প বা কামদেব,ଇଚ୍ଛା- କାମଦେବ- କାମ୍ୟ,ਇੱਛਾ- ਕਾਮਦੇਵ,অভিলাষ/কন্দর্প বা কামদেব,इच्छा-कमदेव
3508,3.3.146,पराक्रमः,----,‍बहादुरी- उद्योग,----,শক্তি/উদযোগ(পু.),ସାମର୍ଥ୍ୟ- ଉଦ୍ୟୋଗ,ਬਹਾਦੁਰੀ- ਧੰਧਾ,শক্তি/উদযোগ(পু.),‍बहादुरी- उद्योग
3509,3.3.146,धर्मः,----,पुण्य- यमराज- न्याय- स्वभाव- आचरण- सोमरस पान करनेवाले,----,পূণ্য/যম(শরীরসাধনাপেক্ষ কর্ম)/ন্যায়/স্বভাব/আচার/সোমরস পানকারী,ପୁଣ୍ୟ- ଆଚାର- ସ୍ଵଭାବ- ଉପକ୍ରମ- ଉପନିଷଦ୍,ਪੁੰਣ- ਯਮਰਾਜ- ਇਨਸਾਫ- ਮਿਜਾਜ਼- ਆਚਰਣ- ਸੋਮਰਸ ਪਾਨ ਕਰਣ ਵਾਲੇ,পূণ্য/যম(শরীরসাধনাপেক্ষ কর্ম)/ন্যায়/স্বভাব/আচার/সোমরস পানকারী,पुण्य- यमराज- न्याय- स्वभाव- आचरण- सोमरस पान करऽ वाला
3510,3.3.147,उपधा,----,उपाय सोचकर काम आरम्भ करना- मंत्री की प्रकृतिपरीक्षा का उपाय- इलाज- बल,----,উপায়পূর্বক আরম্ভ/উপধা(ধর্ম দ্বারা স্বভাবপ্রীক্ষা),ଉପାୟ ବିଚାରି କାମ ଆରମ୍ଭ- ମନ୍ତ୍ରୀର ପ୍ରକୃତି-ପରୀକ୍ଷା- ଚିକିତ୍ସା,ਉਪਾਯ ਵਿਚਾਰ ਕੇ ਕੰਮ ਸ਼ੁਰੂ ਕਰਣਾ- ਮੰਤਰੀ ਦੀ ਪ੍ਰਕ੍ਰਿਤਿ ਪਰੀਖਿਯਾ ਦਾ ਉਪਾਯ- ਇਲਾਜ- ਬਲ,উপায়পূর্বক আরম্ভ/উপধা(ধর্ম দ্বারা স্বভাবপ্রীক্ষা),उपाय सोचकरकम आरम्भ केनाइ- मंत्रीक प्रकृतिपरीक्षाक उपाय- इलाज- बल
3511,3.3.147,निगमः,----,‍ब‍नियई- नगर- वेद,----,হাট/নগর/বেদ(পু.),ବାଣିଜ୍ୟ- ଗ୍ରାମ- ବେଦ,ਬਿਨਯਈ- ਨਗਰ- ਵੇਦ,হাট/নগর/বেদ(পু.),‍ब‍नियई- नगर- वेद
3512,3.3.147,नैगमः,----,नागरिक- बनिया- वैदिकवस्तु- उपनिषद्,----,নগরের জিনিষ/বাণিজ্যকারী(পু.),ବେଦ-ସମ୍ବନ୍ଧିତ- ନଗରବାସୀ- ଉପନିଷଦ୍,ਨਾਗਰਿਕ- ਬਣਿਯਾ- ਵੈਦਿਕਵਸਤ- ਉਪਨਿਸ਼ਦ,নগরের জিনিষ/বাণিজ্যকারী(পু.),नागरिक- बनिया- वैदिकवस्तु- उपनिषद्
3513,3.3.148,रामः,----,‍बलराम- परशुराम- काला रंग- सफेद- सुन्दर,----,----,ବଳରାମ- ପର୍ଶୁରାମ- ରାମଚନ୍ଦ୍ର- କଳାବର୍ଣ୍ଣ- ସୁନ୍ଦର- ଧଳା,ਬਲਰਾਮ- ਪਰਸ਼ੁਰਾਮ- ਕਾਲਾ ਰੰਗ- ਸਫੈਦ- ਸੋਣਾ,----,‍बलराम- परशुराम-कला रंग- उज्जर- सुन्दर
3514,3.3.148,विक्रमः,----,आक्रमण करना- बल,----,বিক্রম/শক্তি/আক্রমণ(পু.),କ୍ରାନ୍ତି- ପରାକ୍ରମ,ਹਮਲਾ ਕਰਣਾ- ਬਲ,বিক্রম/শক্তি/আক্রমণ(পু.),आक्रमण केनाइ- बल
3515,3.3.149,स्तोमः,----,‍स्तुति- यज्ञ- समुदाय,----,----,ସ୍ତୋତ୍ର- ଯଜ୍ଞ- ସମୂହ,ਉਪਾਸਨਾ- ਜੱਜ- ਝੁੰਡ,----,‍स्तुति- यज्ञ- समुदाय
3516,3.3.149,जिह्मः,----,कुटिल- आलसी,----,----,କୁଟିଳ- ଅଲସୁଆ,ਕੁਟਿਲ- ਆਲਸੀ,----,कुटिल- आलसी
3517,3.3.149,विभ्रमः,----,हाव- शोभा- भूल,----,শৃঙ্গার-প্রার্থনা/বিশ্বাস/প্রেম/বধ,ଢଙ୍ଗ- ଭ୍ରାନ୍ତି- ଶୋଭା- ଅଲଙ୍କାରବିଶେଷ,ਹਾਵ- ਸ਼ੋਭਾ- ਭੂਲ,শৃঙ্গার-প্রার্থনা/বিশ্বাস/প্রেম/বধ,हाव- शोभा- भूल
3518,3.3.150,गुल्मः,----,प्लीहा- रोग- गुच्छा- सेना,----,রোগবিশেষ/ধান ইত্যাদির গোছা/সেনা(পু.),ଗୁଳ୍ମରୋଗ- କୁଶ- ବାଳ- ଫୁଲଗୁଚ୍ଛ- ସେନାବିଶେଷ,ਪਲੀਹਾ ਬਿਮਾਰੀ- ਘੁੱਛਾ- ਸੇਨਾ,রোগবিশেষ/ধান ইত্যাদির গোছা/সেনা(পু.),प्लीहा- रोग- गुच्छा- सेना
3519,3.3.150,जामिः,----,‍बहिन- कुल की स्त्री,----,ভগিনী/কুলস্ত্রী,ଭଉଣୀ- କୁଳସ୍ତ୍ରୀ,ਬਹਿਨ- ਕੁਲ ਦੀ ਜਨਾੰਨੀ,ভগিনী/কুলস্ত্রী,‍बहिन- कुलक स्त्री
3520,3.3.150,क्षमा,----,पृथ्वी- क्षमा,----,পৃথিবী/তিতিক্ষা,ପୃଥିବୀ- କ୍ଷମା ମାଗିବା, ਭੂ- ਮਾਫੀ,পৃথিবী/তিতিক্ষা,पृथ्वी- क्षमा
3521,3.3.150,क्षमम्,----,योग्य- समर्थ- हितकारी,----,যুক্ত/সমর্থ/উপকারক,ସମର୍ଥ- ହିତ,ਯੋਗ- ਕਾਬਿਲ- ਹਿਤਕਾਰੀ,যুক্ত/সমর্থ/উপকারক,योग्य- समर्थ- हितकारी
3522,3.3.151,श्यामः,----,‍हरा रंग- काला रंग,----,সবুজরঙ/কালো রঙ,କଳାବର୍ଣ୍ଣ- ବରଗଛ- ମେଘ,ਹਰਾ ਰੰਗ,সবুজরঙ/কালো রঙ,‍हरा रंग-कला रंग
3523,3.3.151,श्यामा,----,सरिवन- सतावर- रात्रि- हल्दी,----,লতাবিশেষ/রাত্রিবিশেষ,ରାତି- ସୋମଲତା- ଯମୁନା- ଷୋଡ଼ଶୀ ଯୁବତୀ,ਸਰਿਵਨ- ਸਤਾਵਰ- ਰਾਤ- ਹਲਦੀ,লতাবিশেষ/রাত্রিবিশেষ,सरिवन- सतावर- रात्रि- हल्दी
3524,3.3.151,ललामम्,----,पूँछ- गाय या घोड़े के माथे पर बने तिलक का चिन्ह- प्रधान- पताका,----,লেজ/ললাটের(কপালে)চিহ্ন/ঘোড়ার সাজ/প্রাধান্য/ধ্বজ(ক্লী.),ଲାଞ୍ଜ- ଘୋଡ଼ାର କପାଳସ୍ଥିତ ଚିହ୍ନ- ଘୋଡ଼ା- ପତାକା- ପ୍ରଧାନ- ଶୃଙ୍ଗ- ରମଣୀୟ- ପ୍ରଭାବ,ਪੂਂਛ- ਗ਼ਾਂ ਜਾਂ ਘੋੜੇ ਦੇ ਮਾੱਥੇ ਉੱਤੇ ਬਣੇ ਤਿਲਕ ਦਾ     ਨਿਸ਼ਾਨ- ਮੁਖਿਯਾ- ਪਤਾਕਾ,লেজ/ললাটের(কপালে)চিহ্ন/ঘোড়ার সাজ/প্রাধান্য/ধ্বজ(ক্লী.),पूँछ- गाय आ घोड़ाक माथ पर बनल तिलकक चिह्न- प्रधान- पताका
3525,3.3.152,सूक्ष्मम्,----,‍आत्मा- कपट- बहुत छोटा,----,অণু/অধ্যাত্ম(পু.),ଅଧ୍ୟାତ୍ମ- କପଟ- ଅତି ଛୋଟ,ਆਤਮਾ- ਕਪਟ- ਕਾਫ਼ੀ ਛੋਟਾ,অণু/অধ্যাত্ম(পু.),‍आत्मा- कपट- बहुत छोटा
3526,3.3.152,प्रथमः,----,‍आदि- प्रधान,----,অদ্য/প্রধান,ପ୍ରତଥମ- ପ୍ରଧାନ,ਆਦਿ- ਮੁਖਿਯਾ,অদ্য/প্রধান,‍आदि- प्रधान
3527,3.3.152,वामः,----,सुन्दर- विपरीत- बायाँ- स्तन या मेघ- शिव- वामा,----,সুন্দর/প্রতিকূল,ସୁନ୍ଦର- ପ୍ରତିକୂଳ- ଶିବ- ସ୍ତନ ବା ମେଘ- ବାମ ହାତ ଆଦି- ଶତ୍ରୁ,ਸੋਣਾ- ਉਲ੍ੱਟ- ਖੱਬਾ- ਥਣ ਜਾਂ ਬਾਦਲ- ਸ਼ਿਵ- ਵਾਮਾ,সুন্দর/প্রতিকূল,सुन्दर- विपरीत- बायाँ- स्तन आ मेघ- शिव- वामा
3528,3.3.152,अधमः,----,कम- बदनाम,----,ন্যূন/কুত্সিত,ଅଳ୍ପ- ନୀଚ,ਘੱਟ- ਬਦਨਾਮ,ন্যূন/কুত্সিত,कम- बदनाम
3529,3.3.153,यातयामम्,----,पुराना- खाने से बचा हुआ भोजन,----,জীর্ণ/পরিভুক্ত,ପୁରୁଣା- ବାସି,ਪੁਰਾਣਾ- ਖਾਣ ਤੋਂ ਬਚਾ ਹੋਇਯਾ,জীর্ণ/পরিভুক্ত,पुराना- खाने सँ बचा हुआ भोजन
3530,3.3.153,तार्क्ष्यः,----,‍घोड़ा- गरुड़- रथ- वाहन,----,ঘোড়া/গরুড়(পু.),ଘୋଡ଼ା- ଗରୁଡ଼- ସାପ- ଗରୁଡ଼ର ବଡ଼ଭାଇ,ਘੋੜਾ- ਗਰੁੜ- ਰਥ- ਵਾਹਨ,ঘোড়া/গরুড়(পু.),‍घोड़ा- गरुड़- रथ- वाहन
3531,3.3.153,क्षयः,----,घर- ह्रास- कल्प का अन्त- रोग,----,বাড়ির অপচয় বা নাশ(পু.),ଘର- ନାଶ- କଳ୍ପାନ୍ତ- ରୋଗବିଶେଷ,ਘਰ- ਕਮੀ- ਕਲਪ ਦਾ ਅੰਤ- ਰੋਗ ,বাড়ির অপচয় বা নাশ(পু.),घर- ह्रास- कल्पक अन्त- रोग
3532,3.3.154,श्वशुर्यः,----,देवर- साला,----,দেওয়র/শালা(পু.),ଦିଅର- ଶଳା,ਦੇਵਰ- ਸਾਲਾ,দেওয়র/শালা(পু.),देवर- साला
3533,3.3.154,भ्रातृव्यः,----,‍भतीजा- शत्रु,----,ভাইপো/শত্রু(পু.),ଭାଇପୁତ୍ର- ଶତ୍ରୁ,ਭਤੀਜਾ- ਦੁਸ਼ਮਨ,ভাইপো/শত্রু(পু.),‍भतीजा- शत्रु
3534,3.3.154,पर्जन्यः,----,गरजता हुआ मेघ- इन्द्र,----,গর্জনকারী মেঘ/ইন্দ্র,ମେଘ- ଇନ୍ଦ୍ର- ମେଘର ଗର୍ଜନ,ਗਰਜਦਾ ਹੋਇਯਾ,গর্জনকারী মেঘ/ইন্দ্র,गरजता हुआ मेघ- इन्द्र
3535,3.3.154,अर्यः,----,स्वामी- बनिया,----,স্বামী/বৈশ্য(পু.),ସ୍ଵାମୀ- ବୈଶ୍ୟ,ਮਾਲਿਕ- ਬਣਿਯਾ,স্বামী/বৈশ্য(পু.),स्वामी- बनिया
3536,3.3.155,तिष्यः,----,पुष्य नक्षत्र- कलियुग,----,পুষ্যানক্ষত্র/কলিযুগ(পু.),ପୁଷ୍ୟା ନକ୍ଷତ୍ର- କଳିଯୁଗ,ਪੌਸ਼ ਨੱਖਤਰ- ਕਲਿਯੁਗ,পুষ্যানক্ষত্র/কলিযুগ(পু.),पुष्य नक्षत्र- कलियुग
3537,3.3.155,पर्यायः,----,प्रस्ताव- क्रम- निर्माण- मौका,----,পালা(ক্রম)/অবসর(পু.),ଅବସର- କ୍ରମ- ପ୍ରକାର- ନିର୍ମାଣ,ਪ੍ਰਸਤਾਵ- ਕਰਮ- ਨਿਰਮਾਣ- ਮੌਕਾ,পালা(ক্রম)/অবসর(পু.),प्रस्ताव- क्रम- निर्माण- मौका
3538,3.3.155,प्रत्ययः,----,अधीन- कसम- ज्ञान- विश्वास- कारण- छिद्र- शब्द,----,অধীন/শপথ(অর্থাত শরীরাদি স্পর্শ করে দিব্যি করা)/জ্ঞান/বিশ্বাস/হেতু/রন্ধ্র/তদ্ধিতাদি প্রত্যয়,ଅଧୀନ- ଶପଥ- ବିଶ୍ଵାସ- କାରଣ- ଆଚାର- ପ୍ରସିଦ୍ଧ- ଛିଦ୍ର- ବ୍ୟାକରଣର ତିପ୍-ସନ୍ ଆଦି ପ୍ରତ୍ୟୟ,ਅਧੀਨ- ਕਸਮ- ਗਿਯਾਨ- ਕਾਰਣ- ਛੇਦ- ਸ਼ਬਦ,অধীন/শপথ(অর্থাত শরীরাদি স্পর্শ করে দিব্যি করা)/জ্ঞান/বিশ্বাস/হেতু/রন্ধ্র/তদ্ধিতাদি প্রত্যয়,अधीन- कसम- ज्ञान- विश्वास-करण- छिद्र- शब्द
3539,3.3.156,अनुशयः,----,पुराना बैर- पश्चाताप,----,দীর্ঘ-দ্বেষ/অনুতাপ(পু.),ବଡ଼ ଦ୍ଵେଷ- ଅନୁତାପ,ਪੁਰਾਨਾ- ਬੈਰ- ਪਛਿਤੌਣਾ,দীর্ঘ-দ্বেষ/অনুতাপ(পু.),पुराना बैर- पश्चाताप
